stop_id,stop_name,stop_lat,stop_lon,rank,count,interval,category
at:44:41223,Linz/Donau Obersteg,48.33776512,14.29314839,3,118,14.23728813559322,3
at:44:41224,Linz/Donau Oed Bahnhst,48.2652561254967,14.2764936211625,0,38,44.21052631578947,3
at:44:41225,Linz/Donau Oed,48.26475381,14.27705956,3,112,15.0,3
at:44:41227,Linz/Donau Paul-Hahn-Straße,48.30736141,14.30940789,3,161,10.434782608695652,3
at:44:41228,Linz/Donau Petzoldstraße,48.31571976,14.30152967,3,138,12.173913043478262,3
at:44:41230,Linz/Donau Prinz-Eugen-Straße,48.30055543,14.31027028,3,317,5.299684542586751,2
at:44:41231,Linz/Donau Pyhrnbahnbrücke,48.25260102,14.27726617,3,120,14.0,3
at:44:41232,Linz/Donau Pummererstraße,48.3056107,14.31684594,3,226,7.433628318584071,2
at:44:41233,Linz/Donau Rädlerweg,48.25087237,14.31157283,2,192,8.75,2
at:44:41234,Linz/Donau Ramsauerstraße,48.26950768,14.28923173,3,355,4.732394366197183,0
at:44:41235,Linz/Donau Rechte Donaustraße,48.30733154,14.28941139,3,327,5.137614678899083,2
at:44:41236,Linz/Donau Regerstraße,48.28872795,14.27378071,3,128,13.125,3
at:44:41237,Linz/Donau Robert-Stolz-Straße,48.28693476,14.27760753,3,128,13.125,3
at:44:41238,Linz/Donau Römerbergschule,48.30230033,14.27315189,3,55,30.545454545454547,4
at:44:41240,"Linz/Donau, Donauparkstadion",48.31545092,14.29923896,3,225,7.466666666666667,2
at:44:41241,Linz/Donau Salesianumweg,48.29796784,14.27607141,3,128,13.125,3
at:44:41242,Linz/Donau Salzburger Straße,48.25659047,14.2875429,3,380,4.421052631578948,0
at:44:41243,Linz/Donau Bannerstraße,48.24969996,14.26967541,3,147,11.428571428571429,3
at:44:41244,Linz/Donau Purschkastraße,48.26489135,14.30419766,3,55,30.545454545454547,4
at:44:41245,Linz/Donau Schiffswerft,48.31784647,14.3099379,3,183,9.180327868852459,2
at:44:41247,Linz/Donau Schlachthof,48.31332412,14.30066729,3,114,14.736842105263158,3
at:44:41248,Linz/Donau Schörgenhubstraße,48.24997512,14.30165543,3,123,13.658536585365853,3
at:44:41249,Linz/Donau Schulertal,48.30180435,14.27661939,3,55,30.545454545454547,4
at:44:41250,Linz/Donau Siemensstraße,48.24628426,14.28677933,3,168,10.0,2
at:44:41251,Linz/Donau Simonystraße,48.25537034,14.32250533,2,693,2.4242424242424243,0
at:44:41253,Linz/Donau Sophiengutstraße,48.28768791,14.28739019,3,255,6.588235294117647,2
at:44:41254,Linz/Donau Spallerhof,48.27637161,14.30100865,3,115,14.608695652173912,3
at:44:41255,Linz/Donau Sportanlage Auwiesen,48.24687051,14.30427851,3,124,13.548387096774194,3
at:44:41256,Linz/Donau St. Magdalena,48.33415824,14.30064034,2,444,3.7837837837837838,0
at:44:41257,Linz/Donau St.Margarethen,48.30744506,14.25684747,3,203,8.275862068965518,2
at:44:41258,Linz/Donau Stadion,48.2908259,14.27580192,3,345,4.869565217391305,0
at:44:41259,Linz/Donau Stadlerstraße,48.26957345,14.29260041,3,353,4.759206798866855,0
at:44:41260,Linz/Donau Steg,48.32713484,14.30366766,3,320,5.25,2
at:44:41261,Linz/Donau Stieglbauernstraße,48.29672479,14.31301912,3,134,12.537313432835822,3
