,stop_id,stop_name,stop_lat,stop_lon,count
1257,at:48:423,Brand Hotel Zimba,47.11420379,9.74723287,63
1258,at:48:424,Brand Gemeindezentrum,47.10957575,9.74330724,63
1259,at:48:425,Brand Hotel Walliserhof,47.10582779,9.74131298,63
1260,at:48:426,Altach Kapelle Bauern,47.35877395,9.66481245,201
1261,at:48:427,Brand Palüdbahn,47.09526114,9.73577935,63
1262,at:48:428,Brand Kirche,47.10354097,9.73788141,63
1263,at:48:429,Brand Schattenlaganthütte,47.07212094,9.74943375,34
1264,at:48:43,Gaschurn Kirche,46.98742039,10.02642926,1
1265,at:48:430,Brand Sonnenlagant,47.07857527,9.73387493,34
1266,at:48:432,Außerbraz Abzw. Bahnhof,47.14690648,9.89444878,88
1267,at:48:433,Innerbraz Abz. Schwimmbadweg,47.14556234,9.90902844,87
1268,at:48:434,Außerbraz Barbiel,47.14671097,9.88734311,88
1269,at:48:435,Außerbraz Hotel Traube,47.14625274,9.90141971,87
1270,at:48:436,Innerbraz Kraftwerkssiedlung,47.14179247,9.92557541,86
1271,at:48:437,Altach Emme,47.35397857,9.64219287,113
1272,at:48:438,Innerbraz Mühleplatz,47.13816899,9.93259125,86
1273,at:48:439,Innerbraz Schulen,47.14463975,9.91835295,87
1274,at:48:44,Nüziders Gartenstraße,47.17252409,9.80283859,144
1275,at:48:440,Brederis Heeb,47.27410307,9.61348271,165
1276,at:48:441,Brederis Hirschmann Automotive,47.28431121,9.58909345,46
1277,at:48:442,Brederis Holderweg,47.27863756,9.60407735,166
1278,at:48:443,Brederis Kirchstraße,47.27704078,9.60847909,166
1279,at:48:444,Brederis Krönele,47.27242083,9.61553985,428
1280,at:48:445,Brederis Kunert,47.28604182,9.58992888,182
1281,at:48:446,Bregenz Achbrücke,47.48722263,9.73331797,192
1282,at:48:447,Altach Gasthaus Schwert,47.35486709,9.66191089,113
1283,at:48:448,Bregenz Achgasse,47.49522888,9.71915154,269
1284,at:48:449,Bregenz Achsiedlung,47.49826354,9.70661106,330
1285,at:48:45,Gaschurn Camping Nova,46.99817383,10.01395166,163
1286,at:48:450,Bregenz Andreas-Hofer-Park,47.49305597,9.72454143,2
1287,at:48:451,Bregenz Auf der Matte,47.49822105,9.72529601,137
1288,at:48:452,Bregenz Bahnhof,47.50234184,9.73995652,1479
1289,at:48:453,Bregenz Barbenweg,47.49585404,9.70847955,274
1290,at:48:454,Bregenz Riedenburg Bahnhof,47.49386323,9.721038,326
1291,at:48:455,Bregenz Brachsenweg,47.49782656,9.71135416,218
1292,at:48:456,Bregenz Brielgasse,47.49334731,9.72808079,410
1293,at:48:459,Altach Kirche,47.35407594,9.65090653,142
1294,at:48:46,Nüziders Flurweg,47.17377594,9.79726904,233
1295,at:48:460,Bregenz City Tunnel,47.49897362,9.73409052,209
1296,at:48:461,Bregenz Dorf Rieden,47.4914596,9.73070387,384
1297,at:48:462,Bregenz Druckergasse,47.50268168,9.72776638,194
1298,at:48:463,Bregenz Feldmoosgasse,47.49146567,9.73830362,296
1299,at:48:464,Bregenz Franz Ritter,47.49362652,9.74049551,399
1300,at:48:465,Bregenz Blumenegg,47.49982328,9.73133269,110
1301,at:48:466,Bregenz Hafen Bahnhof,47.50617102,9.7482839,143
1302,at:48:467,Bregenz Harder Brücke,47.493669,9.71153382,264
1303,at:48:469,Bregenz Inselstraße/Kornmarkt,47.50461753,9.74569675,144
1304,at:48:47,Lustenau Rheindorferstraße,47.43189818,9.65350266,33
1305,at:48:470,Altach Walserstraße,47.35672319,9.66334819,201
1306,at:48:471,Bregenz Kaserne,47.50871354,9.75172445,116
1307,at:48:472,Bregenz Kronhalden,47.48968716,9.74215739,257
1308,at:48:473,Bregenz Kuengasse,47.49580548,9.72527805,139
1309,at:48:474,Bregenz Laimgrubengasse,47.4906523,9.71993307,54
1310,at:48:475,Bregenz Wolfordstraße,47.49510143,9.71510912,264
1311,at:48:476,Bregenz Kolumbanstraße/LKH,47.49807539,9.745032,7
1312,at:48:477,Bregenz Michl-Felder-Straße,47.50686279,9.75364684,29
1313,at:48:478,Bregenz M.-Gaismayr-Straße,47.49459765,9.72402939,321
1314,at:48:479,Bregenz Mariahilf,47.49553843,9.72698485,109
1315,at:48:480,Bregenz Sanatorium,47.5024268,9.71745372,56
1316,at:48:482,Bregenz Meinradgasse,47.50297297,9.72496364,56
1317,at:48:483,Bregenz Montfortstraße,47.50250569,9.74478946,820
1318,at:48:485,Bregenz Neu Amerika,47.5037194,9.70902752,56
1319,at:48:486,Bregenz Pfänderbahn,47.50499377,9.75204784,29
1320,at:48:487,Bregenz Prälatendammstraße,47.49404532,9.71073432,274
1321,at:48:488,Bregenz Quellenstraße,47.50083072,9.73478222,110
1322,at:48:490,Bregenz Reutegasse,47.4970497,9.72602365,209
1323,at:48:491,Bregenz Rheinstraße,47.49743813,9.72908691,110
1324,at:48:492,Altenstadt Churwaldenstr.,47.26575227,9.61509968,208
1325,at:48:493,Bregenz Rummergasse,47.50161359,9.72609552,138
1326,at:48:494,Bregenz Schule Schendlingen,47.49238222,9.71531573,3
1327,at:48:496,Bregenz Stadion,47.50289408,9.73483612,194
1328,at:48:498,Bregenz Stadtwerke,47.50031486,9.72410126,137
1329,at:48:499,Bregenz Steinachstraße,47.49074335,9.71580082,54
1330,at:48:5,Rankweil Lerchenweg,47.28206863,9.64108794,15
1331,at:48:500,Bregenz Stoppelfeldgasse,47.49742599,9.71717524,215
1332,at:48:5001,Dornbirn Ausweichschule,47.4217368,9.74771796,2
1333,at:48:5003,Hohenems Unterklien Trafo,47.38294506,9.71306096,9
1334,at:48:5004,Hohenems St.-Valentins-Weg,47.3723362,9.69962216,9
1335,at:48:5009,Lustenau Weiherstraße,47.4317098,9.670382,3
1336,at:48:501,Bregenz Am Tannenbach,47.5083616,9.75406905,29
1337,at:48:5010,Lustenau VKW,47.43550768,9.67404713,3
1338,at:48:5011,Lustenau Mozartstraße,47.43541653,9.67067845,3
1339,at:48:5014,Bregenz Marienberg,47.49670375,9.74645134,3
1340,at:48:502,Altenstadt Breitenstraße,47.26028392,9.60882045,79
1341,at:48:503,Bregenz Tschermakgarten,47.4966734,9.73793531,406
1342,at:48:5031,Hörbranz Am Giggelstein,47.5493165,9.76158795,1
1343,at:48:504,Bregenz Ölrain,47.49689797,9.73530325,646
1344,at:48:5041,Au Schrecken/Kreuzg.,47.32324856,9.99015529,1
1345,at:48:505,Bregenz Hechtweg,47.50373154,9.7126657,56
1346,at:48:5056,Dornbirn Messeplatz,47.41116614,9.71056364,544
1347,at:48:506,Bregenz Vorklostergasse,47.50271202,9.73063201,194
1348,at:48:5076,Altach Kirchfeldstraße,47.3521954,9.6544369,29
1349,at:48:508,Bregenz Weinschlößle,47.49413637,9.74138484,257
1350,at:48:509,Bregenz Wocherhafen,47.50276057,9.70313458,56
1351,at:48:510,Bregenz Wolfeggstraße,47.50009638,9.73966906,817
1352,at:48:512,Altenstadt Heimatweg,47.26001567,9.61179388,108
1353,at:48:513,Buch Bach,47.48376845,9.81093241,10
1354,at:48:514,Buch Dorfplatz,47.48147364,9.81783147,10
1355,at:48:515,Buch Heimen/Risar,47.48212324,9.82252068,10
1356,at:48:516,Buch Höfling,47.48577785,9.82084083,10
1357,at:48:517,Buch Ippachwald,47.48138864,9.80058382,10
1358,at:48:518,Buch Mereute,47.48009549,9.8246946,10
1359,at:48:519,Buchboden Kirche,47.24485121,9.95163553,17
1360,at:48:520,Dornbirn Erlgrund,47.4033842,9.72216988,156
1361,at:48:522,Bürs Dorfmitte,47.15079817,9.80254215,104
1362,at:48:524,Bürs Lünerseepark,47.15173286,9.81069885,54
1363,at:48:525,Bürs Schesa,47.15618008,9.80026042,103
1364,at:48:526,Bürserberg Gemeindeamt,47.1415725,9.77772169,63
1365,at:48:527,Bürs Ragazens,47.15350447,9.79338831,63
1366,at:48:528,Bürserberg Tschappina,47.13164243,9.77460454,63
1367,at:48:529,Dafins Höfle,47.29243364,9.69240869,47
1368,at:48:530,Dafins Kirche,47.2937375,9.68526709,48
1369,at:48:531,Dafins Morsch,47.29193403,9.69471736,47
1370,at:48:532,Dafins Neugut,47.29355472,9.68179061,48
1371,at:48:533,Dafins Unterberg,47.29210463,9.67999397,48
1372,at:48:534,Altenstadt Kaiserstraße,47.25853417,9.61667173,119
1373,at:48:536,Dalaas Erlenau,47.12422269,10.01300843,89
1374,at:48:537,Dalaas Gasthaus Krone,47.12276796,9.98693034,87
1375,at:48:538,Dalaas Kristbergsaal,47.12281686,10.0014022,90
1376,at:48:539,Dalaas Postfeld,47.12226063,9.99519484,87
1377,at:48:540,Dalaas Radona,47.12653307,10.01796713,89
1378,at:48:541,Damüls Drei Häuser,47.28460371,9.90828284,61
1379,at:48:542,Damüls Kirchdorf,47.28008193,9.89136756,84
1380,at:48:543,Damüls Schwende,47.28694367,9.91875719,20
1381,at:48:544,Altenstadt Kloster,47.26097283,9.6188726,250
1382,at:48:545,Damüls Berghotel Madlener,47.28375667,9.89305639,61
1383,at:48:546,Damüls Uga-Lift,47.28552386,9.88834024,91
1384,at:48:547,Danöfen Haus St. Martin,47.13067071,10.0645897,98
1385,at:48:552,Doren Brenden,47.48695553,9.85588411,40
1386,at:48:553,Doren Egg-Dorf,47.48825459,9.86146265,40
1387,at:48:554,Doren Sportplatz,47.49203017,9.85318018,40
1388,at:48:555,Altenstadt Naflastraße,47.26085699,9.61524341,294
1389,at:48:556,Doren Zentrum,47.49264322,9.8805249,45
1390,at:48:557,Doren Halden,47.50185027,9.88920262,5
1391,at:48:558,Doren Hemmessen,47.49042164,9.87062546,40
1392,at:48:559,Doren Huban,47.49593294,9.89482607,41
1393,at:48:560,Doren Moos,47.49663092,9.90700723,38
1394,at:48:561,Doren Rotach Mitte,47.50298511,9.86245978,40
1395,at:48:562,Doren Schnoran,47.49494969,9.88947212,38
1396,at:48:563,Doren Standbach,47.5076031,9.86607999,40
1397,at:48:564,Doren Stein,47.50016921,9.89520337,5
1398,at:48:566,Alberschwende Achrain,47.44522292,9.81958319,56
1399,at:48:567,Altenstadt Bahnhof,47.25622953,9.61545002,119
1400,at:48:569,Dornbirn Achrain Ebene,47.44063589,9.78130597,57
1401,at:48:570,Dornbirn Treffpunkt a.d.Ach,47.41026034,9.72937437,824
1402,at:48:571,Dornbirn Am Eisweiher,47.42752879,9.72607755,53
1403,at:48:578,Göfis Gemeindeamt,47.23591635,9.63070342,95
1404,at:48:579,Dornbirn Am Stiglbach,47.43176449,9.75052969,432
1405,at:48:580,Dornbirn Am Wall,47.41314184,9.75270361,359
1406,at:48:583,Dornbirn Bachmähdle,47.39389841,9.73715378,248
1407,at:48:584,Altenstadt Rebberggasse,47.25353456,9.61485713,411
1408,at:48:585,Dornbirn Bahnhof,47.41741518,9.73859108,3252
1409,at:48:586,Dornbirn Bartle-Zumtobel-Str.,47.43002042,9.73784548,112
1410,at:48:587,Dornbirn Birkenwiese,47.41501413,9.7237599,282
1411,at:48:59,Mellau Gewerbepark Brand,47.34710118,9.90209345,64
1412,at:48:590,Dornbirn Bildgasse,47.41583476,9.73509663,247
1413,at:48:591,Lech Kirchblick,47.21477774,10.14876184,24
1414,at:48:594,Dornbirn Bleichestraße,47.3894468,9.7235443,278
1415,at:48:595,Schwarzenberg Bödele,47.42329273,9.80932443,54
1416,at:48:596,Dornbirn Bosnien,47.40487989,9.76601665,144
1417,at:48:6,Rankweil K.-Moosbrugger-Straße,47.28216004,9.63551839,15
1418,at:48:600,Dornbirn H. Achmühlerstraße,47.40204049,9.74861628,398
1419,at:48:603,Dornbirn Bremenmahd,47.39163616,9.72927555,166
1420,at:48:604,Dornbirn Bündtlittenstraße,47.4178042,9.75354803,321
1421,at:48:605,Dornbirn Bürglegasse,47.39832533,9.74613693,270
1422,at:48:606,Altenstadt Susergasse,47.26324068,9.62467572,251
1423,at:48:607,Dornbirn Edlach,47.41934202,9.74336113,267
1424,at:48:608,Dornbirn Eichbrunnen,47.39787535,9.72715553,112
1425,at:48:609,Dornbirn Eigenheim,47.42232028,9.74874204,111
1426,at:48:61,Schnepfau Bauhof,47.35159897,9.93499873,62
1427,at:48:610,Dornbirn Eisengasse,47.4172693,9.74630761,214
1428,at:48:611,Dornbirn Eisplatzgasse,47.42053335,9.74581354,823
1429,at:48:613,Dornbirn Fallenberggasse,47.42018081,9.75510212,321
1430,at:48:614,Dornbirn Färbergasse,47.42018689,9.73854616,328
1431,at:48:615,Dornbirn Fischbachgasse,47.42266672,9.74626269,159
1432,at:48:616,Altenstadt Hotel Weißes Kreuz,47.26164953,9.61518053,107
1433,at:48:620,Dornbirn Friedhof Rohrbach,47.4250735,9.7262123,270
1434,at:48:621,Dornbirn Gansackerweg,47.40192496,9.73052421,112
1435,at:48:623,Dornbirn Gerbergasse,47.42515858,9.75282039,219
1436,at:48:624,Dornbirn Grändelweg,47.41690459,9.71492946,456
1437,at:48:625,Andelsbuch Scheidbuchen,47.42224734,9.89814086,71
1438,at:48:626,Dornbirn Hafnergasse,47.41120262,9.75264971,359
1439,at:48:627,Dornbirn Stadtbad,47.40945178,9.74339707,752
1440,at:48:629,Dornbirn Hanggasse,47.40266067,9.73365035,112
1441,at:48:630,Dornbirn Hatlerdorf Kirche,47.4023141,9.73810599,659
1442,at:48:631,Dornbirn Zieglergasse,47.39605111,9.73098235,332
1443,at:48:633,Dornbirn Heinzenbeer,47.41345795,9.71358198,780
1444,at:48:634,Dornbirn Im Porst,47.41971279,9.72800893,53
1445,at:48:635,Andelsbuch Gemeindeamt,47.41213881,9.89421522,71
1446,at:48:636,Dornbirn Im Schattau,47.40728748,9.75646755,89
1447,at:48:638,Dornbirn J.-G.-Ulmer-Straße,47.42644094,9.74082789,110
1448,at:48:64,Alberschwende Nannen,47.45444435,9.84182547,150
1449,at:48:640,Dornbirn Kapelle Kehlen,47.42234459,9.75547042,321
1450,at:48:641,Dornbirn Karrenseilbahn,47.40074538,9.75344922,182
1451,at:48:642,Dornbirn Kastenlangen,47.42847076,9.74374741,108
1452,at:48:643,Dornbirn Kaufmännen,47.41036368,9.72134343,392
1453,at:48:644,Dornbirn Kehlegg,47.40219249,9.77760491,141
1454,at:48:645,Dornbirn Kehlegger Rank,47.40508052,9.77418233,144
1455,at:48:646,Au Argenfall,47.31267642,9.95009043,20
1456,at:48:647,Dornbirn Kehlermähder,47.425426,9.74761017,161
1457,at:48:648,Dornbirn Kernstockstraße,47.42372426,9.72845808,53
1458,at:48:649,Dornbirn Kindergarten Forach,47.42787519,9.73494392,112
1459,at:48:65,Blons Esch,47.22478989,9.84453839,35
1460,at:48:650,Dornbirn Haselstauden Kirche,47.42994142,9.75536263,497
1461,at:48:651,Dornbirn Kirche Rohrbach,47.42245399,9.73318322,217
1462,at:48:652,Dornbirn Kirchgasse,47.40967672,9.75248802,144
1463,at:48:653,Dornbirn Klostergasse,47.41530591,9.74193281,836
1464,at:48:654,Dornbirn Klotzen,47.41151266,9.76222576,70
1465,at:48:655,Dornbirn Knie,47.43396426,9.75909064,57
1466,at:48:656,Dornbirn Köblern,47.41385916,9.70408679,224
1467,at:48:657,Au Argenwald,47.29149533,9.92808171,20
1468,at:48:658,Dornbirn Kochschule Oberdorf,47.40939707,9.75189513,324
1469,at:48:66,Rankweil Kirche St. Josef,47.27487713,9.63994708,137
1470,at:48:660,Dornbirn Kulturhaus,47.41368287,9.74460081,469
1471,at:48:661,Dornbirn Schoren Bahnhof/ORF,47.4122847,9.72729926,822
1472,at:48:662,Dornbirn Olympiazentrum,47.41723891,9.72190937,571
1473,at:48:663,Dornbirn Langwies,47.4292304,9.78912132,54
1474,at:48:664,Dornbirn Lehargasse,47.4170991,9.73081167,53
1475,at:48:665,Dornbirn Mähdergasse,47.42387012,9.75115851,174
1476,at:48:669,Au Fuchs,47.31929644,9.9857805,35
1477,at:48:67,Rankweil Übersaxnerstraße,47.27471866,9.65331401,45
1478,at:48:670,Dornbirn Messepark,47.41157345,9.71291723,588
1479,at:48:671,Dornbirn Mühlebach,47.39610583,9.74366656,221
1480,at:48:672,Dornbirn Mühlegasse,47.42755917,9.75523686,321
1481,at:48:673,Dornbirn Müllerstraße,47.40918429,9.75474279,214
1482,at:48:675,Dornbirn Nachbauerstraße,47.41715381,9.74951459,214
1483,at:48:676,Dornbirn Neugrüt,47.41464941,9.72030138,464
1484,at:48:677,Dornbirn Niederbahn,47.40134733,9.72536788,112
1485,at:48:68,Rankweil LKH,47.26097892,9.6471875,114
1486,at:48:684,Lech Omesberg,47.20401303,10.13240352,40
1487,at:48:69,Rankweil Vorderlandstraße,47.28163595,9.64114184,38
1488,at:48:690,Ebnit Niedere,47.3782857,9.78314752,4
1489,at:48:693,Au Hinterargenzipfel,47.31907111,9.96733808,20
1490,at:48:694,Dornbirn Oberfallenberg,47.42223519,9.76997822,70
1491,at:48:695,Altenstadt Studa/Räterweg,47.2683308,9.60668246,70
1492,at:48:699,Dornbirn Kehlerpark,47.4172693,9.75140106,106
1493,at:48:7,Rankweil Wiesengasse,47.28030742,9.63691976,15
1494,at:48:70,Rauz Valfagehrbahn,47.13783901,10.17973575,42
1495,at:48:700,Lech Kristiania,47.20479422,10.13616746,40
1496,at:48:704,Göfis Haldenweg,47.23866101,9.63781807,69
1497,at:48:707,Dornbirn Pater-Wehinger-Gasse,47.42620392,9.756764,214
1498,at:48:709,Dornbirn Pfellerau,47.43478458,9.75619806,115
1499,at:48:71,Klösterle Rauzalpe,47.13837675,10.17508248,67
1500,at:48:710,Dornbirn Pongartgasse,47.41367071,9.75059257,467
1501,at:48:714,Dornbirn Primelweg,47.43513094,9.73691123,113
1502,at:48:715,Alberschwende Brugg,47.45612687,9.8331747,10
1503,at:48:716,Au Am Stein,47.32850339,9.9746863,64
1504,at:48:717,Dornbirn Raimundweg,47.3997117,9.7258889,112
1505,at:48:718,Ebnit Oberes Rappenloch,47.38288423,9.78004833,4
1506,at:48:719,Dornbirn Rathaus,47.41356737,9.74400792,755
1507,at:48:72,Reuthe Baien,47.38489141,9.88304916,133
1508,at:48:721,Dornbirn Rickatschwende,47.4274437,9.77975189,70
1509,at:48:722,Dornbirn Ruhgarten,47.40089131,9.77477522,144
1510,at:48:723,Dornbirn Ruschen,47.43681408,9.76512731,57
1511,at:48:725,Dornbirn Sandgasse,47.41863086,9.73193456,53
1512,at:48:726,Ebnit Schanerloch,47.35905996,9.77272706,4
1513,at:48:728,Dornbirn Haidach,47.40309236,9.77021178,144
1514,at:48:73,Reuthe Gemeindeamt,47.37141756,9.8951315,54
1515,at:48:730,Au Lugen,47.31665949,9.99938997,65
1516,at:48:737,Ebnit Alploch/Schmitte,47.37136889,9.77473929,4
1517,at:48:739,Dornbirn Schwefelquelle,47.42579673,9.73615665,112
1518,at:48:74,Reuthe Hof,47.38476976,9.87187412,136
1519,at:48:741,Dornbirn Sägerbrücke/Campus V,47.40608369,9.74226519,948
1520,at:48:742,Au Jaghausen,47.32397319,9.97635717,66
1521,at:48:743,Dornbirn Steggasse,47.41077707,9.73425222,565
1522,at:48:744,Dornbirn Steinacker,47.39796657,9.74214841,220
1523,at:48:745,Dornbirn Steinebach,47.40495892,9.75918047,144
1524,at:48:746,Dornbirn Gasthaus Sternen,47.43750677,9.78697434,57
1525,at:48:747,Dornbirn Tugstein,47.41038192,9.75838097,70
1526,at:48:75,Reuthe Moorbad,47.37240312,9.90205751,54
1527,at:48:750,Dornbirn Kirche Schoren,47.40911134,9.72749689,390
1528,at:48:751,Lech Bürstegg,47.23380592,10.16423981,10
1529,at:48:755,Dornbirn Unterer Kirchweg,47.40218033,9.74125009,165
1530,at:48:756,Dornbirn Mittlerer Schwefel,47.43044581,9.73939956,112
1531,at:48:757,Dornbirn Volkergasse,47.41413271,9.71736389,464
1532,at:48:758,Dornbirn VS Mittelfeld,47.39977251,9.74115128,165
1533,at:48:759,Au Öberle,47.30714591,9.94585937,20
1534,at:48:76,Blons Gemeindezentrum,47.22316709,9.83390233,35
1535,at:48:760,Dornbirn VS Wallenmahd,47.39261526,9.73245559,166
1536,at:48:761,Dornbirn Waldbad Enz,47.39741322,9.7618844,182
1537,at:48:762,Dornbirn Waldmüllerstraße,47.42951603,9.74198671,106
1538,at:48:763,Dornbirn Wallenmahd,47.38820003,9.71991511,278
1539,at:48:764,Dornbirn Watzenegg,47.41309321,9.76587292,70
1540,at:48:765,Dornbirn Webergasse,47.41271024,9.73585122,505
1541,at:48:768,Dornbirn Werkhof,47.40275187,9.75037698,506
1542,at:48:769,Dornbirn Wieden,47.4316308,9.73383899,113
1543,at:48:770,Au Gemeindeamt,47.32176274,9.98064213,56
1544,at:48:771,Dornbirn Winsau Rose,47.44078779,9.80869561,57
1545,at:48:773,Dornbirn Winsau Schule,47.4392749,9.80277571,57
1546,at:48:774,Dornbirn Winsau Tobel,47.43853363,9.7956341,57
1547,at:48:776,Düns Gemeindeamt,47.22103784,9.71943002,44
1548,at:48:777,Ebnit Alpenheim,47.35061911,9.75159869,4
1549,at:48:778,Ebnit Springhaldenweg,47.34983398,9.74734067,4
1550,at:48:779,Ebnit Heumöser,47.34540908,9.74242689,4
1551,at:48:78,Faschina Hotel Domig/Guggernüllibahn,47.26795896,9.90628858,28
1552,at:48:780,Ebnit Kirche,47.34977921,9.74244485,4
1553,at:48:781,Egg Hub,47.43251194,9.90468059,63
1554,at:48:782,Au Vorderargenzipfel,47.32028297,9.97177576,20
1555,at:48:783,Egg Pfister,47.42783873,9.89742221,71
1556,at:48:784,Egg Zentrum,47.43208656,9.89768272,205
1557,at:48:785,Egg Stadel,47.42861053,9.88074947,83
1558,at:48:786,Egg Tuppen,47.44394102,9.88490867,127
1559,at:48:787,Egg Wieden,47.42554755,9.87515297,83
1560,at:48:788,Eichenberg Dorfplatz,47.53525399,9.77906018,7
1561,at:48:789,Lochau Ebnet Hof,47.53646088,9.77093941,7
1562,at:48:79,Riefensberg Golfplatz,47.51647991,9.96185836,42
1563,at:48:790,Eichenberg Abzw. Pfänder,47.53984488,9.79374764,3
1564,at:48:793,Eichenberg Lutzenreute,47.54735198,9.78597721,9
1565,at:48:794,Au Wieden,47.31537447,9.99211362,35
1566,at:48:798,Dornbirn Hermann-Gmeiner-Park,47.40393749,9.72579907,156
1567,at:48:799,Bludenz VAL BLU,47.15732848,9.83242011,19
1568,at:48:8,Halden Wasserstuba,47.20608193,9.64461832,17
1569,at:48:80,Riefensberg Springen,47.51069771,9.95213859,42
1570,at:48:8002,Lochau Betriebshof Hehle,47.53581195,9.75220954,3
1571,at:48:802,Düns Mühleweg,47.22137951,9.71455216,8
1572,at:48:803,Gaschurn Mottabella,46.97804995,10.03668802,163
1573,at:48:805,Feldkirch Montfortgasse,47.23734969,9.5939713,30
1574,at:48:806,Gisingen Beim Gräble,47.26740425,9.6043199,70
1575,at:48:807,Lech Mühle,47.20497731,10.1407848,127
1576,at:48:809,Fraxern Morgengabe,47.31810891,9.677847,35
1577,at:48:81,Riefensberg Grindel,47.49085261,9.94519461,54
1578,at:48:813,Lingenau Reute,47.45601147,9.91313374,59
1579,at:48:815,Sulzberg Fahl,47.51436247,9.86620575,106
1580,at:48:816,Faschina Passhöhe/Seilbahnen,47.2715675,9.90725876,28
1581,at:48:818,Feldkirch Busplatz,47.23858172,9.59662133,501
1582,at:48:819,Feldkirch Domplatz,47.23787422,9.59801372,138
1583,at:48:821,Feldkirch Jahnplatz,47.2372521,9.59924441,126
1584,at:48:822,Feldkirch Katzenturm,47.23853292,9.59684591,726
1585,at:48:823,Innerlaterns Bädle,47.26444162,9.7923822,5
1586,at:48:824,Feldkirch Landesgericht,47.23655068,9.5926957,481
1587,at:48:825,Feldkirch Montforthaus,47.23515392,9.5985078,30
1588,at:48:83,Riefensberg Dorf,47.50476317,9.96394245,94
1589,at:48:833,Bürs Unterrainweg,47.15154959,9.80609947,105
1590,at:48:834,Tschagguns Gemeindeamt,47.07721717,9.90090767,70
1591,at:48:836,Altenstadt Leusbündtweg/RFL,47.27023871,9.60705976,84
1592,at:48:837,Lech Valbella,47.21487537,10.14726165,78
1593,at:48:84,Riefensberg Meierhof,47.49885224,9.94621869,83
1594,at:48:840,Göfis Kirche,47.2363494,9.63237428,146
1595,at:48:842,Hochkrumbach Saloberlifte,47.26825155,10.12766041,43
1596,at:48:844,Feldkirch Rösslepark,47.23498313,9.59910967,134
1597,at:48:845,Feldkirch Schattenburg,47.23651409,9.6005829,27
1598,at:48:846,Feldkirch Schulzentrum,47.23434268,9.58985702,419
1599,at:48:85,Riefensberg Rüstenen,47.50064258,9.95834595,103
1600,at:48:850,Alberschwende Fischbach Bühel,47.477333,9.83203384,10
1601,at:48:851,Alberschwende Fischbach Burgen,47.46708323,9.83689372,10
1602,at:48:852,Alberschw. Fischbach Unterrain,47.47243304,9.83344419,10
1603,at:48:854,Tisis Letzestraße,47.22596731,9.5826705,165
1604,at:48:856,Zürs Flexenpass,47.1575606,10.16473389,74
1605,at:48:857,Fluh Grünau,47.49021525,9.77997647,96
1606,at:48:858,Fluh Schülan-Hor,47.49141104,9.78749536,96
1607,at:48:86,Röns Gasthaus Löwen,47.21538792,9.69888555,54
1608,at:48:860,Fluh Trübenbach,47.4929892,9.79240017,96
1609,at:48:861,Sonntag Gasthaus Buchholz,47.24718073,9.91270255,39
1610,at:48:862,Fontanella Dorfzentrum,47.24772956,9.91034896,43
1611,at:48:864,Fontanella Säge,47.25515644,9.9141668,28
1612,at:48:867,Frastanz Amerdonastraße,47.2258575,9.59890305,30
1613,at:48:868,Frastanz Bahnhof,47.21992133,9.63893198,342
1614,at:48:87,Tschagguns Volksschule,47.07669717,9.9026504,24
1615,at:48:870,Bardella,47.20749776,9.65143653,34
1616,at:48:871,Frastanz Beim Adler,47.21536351,9.63491651,51
1617,at:48:872,Frastanz Feldkircher Straße,47.22448486,9.619196,201
1618,at:48:873,Frastanz Fellengattner Straße,47.22396019,9.59988222,30
1619,at:48:874,Frastanz Felsenau,47.22880398,9.60361023,231
1620,at:48:875,Alberschwende Dorfzentrum,47.45042308,9.83128823,112
1621,at:48:876,Frastanz Gemeindeamt,47.21694995,9.63043392,271
1622,at:48:877,Frastanz Mittelschule,47.22116597,9.62445114,2
1623,at:48:878,Frastanz Kübla,47.22261801,9.5972232,30
1624,at:48:879,Frastanz Letzestraße,47.22421032,9.59279451,30
1625,at:48:88,Röns Sägewerk,47.2163947,9.70299085,54
1626,at:48:880,Frastanz Maria Ebene,47.22207502,9.60031341,30
1627,at:48:881,Frastanz Maria Grün,47.22862708,9.59683693,30
1628,at:48:882,Frastanz Mühlegasse,47.22122088,9.62760423,215
1629,at:48:883,Gampelün Rofel,47.1950835,9.65046635,20
1630,at:48:884,Frastanz Satteinser Straße,47.22215433,9.63719823,283
1631,at:48:885,Frastanz Felsenau Schwimmbad,47.22748022,9.60196631,30
1632,at:48:887,Fraxern Dorfplatz,47.31502123,9.67513409,41
1633,at:48:888,Fraxern Fäscha,47.31345601,9.67591562,41
1634,at:48:889,Lochau-Hörbranz Bahnhof,47.52958911,9.74253468,70
1635,at:48:89,Röthis Kästenholz,47.29204979,9.66399498,31
1636,at:48:892,Tschagguns Bahnhof,47.07911972,9.90498602,60
1637,at:48:898,Hittisau Sütten,47.45688612,9.97541394,30
1638,at:48:90,Röthis Rössle,47.28988066,9.6561976,417
1639,at:48:900,Dornbirn Altes Rathaus,47.41285005,9.74431335,70
1640,at:48:901,St. Gallenkirch Grandau,47.01833914,9.98681356,163
1641,at:48:902,St. Gallenkirch Bargalsweg,47.02372833,9.96758063,23
1642,at:48:903,Feldkirch Elisabethplatz,47.2364348,9.59521996,30
1643,at:48:904,Gisingen Stadtwerke,47.27073243,9.60437379,14
1644,at:48:909,Dornbirn Ammenegg,47.43026958,9.78404583,70
