stop_id,stop_name,stop_lat,stop_lon,count
at:43:7169,Gmünd Bahnhof,48.764310329185,14.9858482853662,29
at:43:7211,St. Pantaleon Bahnhof,48.2277900885754,14.5286237719914,46
at:43:7222,Prinzersdorf Bahnhof,48.2031706851342,15.5260681478524,43
at:43:7223,Markersdorf an der Pielach Bf.,48.19630291504,15.4966573054462,24
at:43:7224,Großsierning Bahnhof,48.1877932673452,15.4567361742144,24
at:43:7225,Loosdorf/Melk Bahnhof,48.1949615865673,15.4046159214225,51
at:43:7226,Melk Bahnhof,48.2246003496854,15.3308283039746,54
at:43:7227,Pöchlarn Bahnhof,48.2082116531114,15.2162751389278,69
at:43:7228,Krummnußbaum Bahnhof,48.2079482418925,15.1592680509896,25
at:43:7229,Säusenstein Bahnhof,48.1928417369366,15.1138402470654,5
at:43:7230,Ybbs/Donau Bahnhof,48.15906801613,15.0998265286312,34
at:43:7231,Neumarkt/Ybbs-Karlsbach Bf.,48.1422207670867,15.0506078342074,30
at:43:7233,Blindenmarkt Bahnhof,48.1250621757369,14.9805841578005,29
at:43:7234,Amstetten Bahnhof,48.1216621516666,14.8782840132308,107
at:43:7235,Mauer-Öhling Bahnhof,48.0947658501862,14.8004629601567,7
at:43:7236,Aschbach Bahnhof,48.0696923549468,14.7564185617701,7
at:43:7237,Krenstetten-Biberbach Bahnhof,48.0550915284169,14.6995911368888,7
at:43:7238,St. Peter-Seitenstetten Bhf.,48.0547612809153,14.6456922198342,7
at:43:7239,St. Johann-Weistrach Bahnhof,48.0748844958882,14.6132181223087,7
at:43:7241,Stadt Haag Bahnhof,48.1156770828959,14.5663170813183,8
at:43:7242,St. Valentin Bahnhof,48.1790006764377,14.5220930198749,143
at:43:7243,Ennsdorf Bahnhof,48.2163707432654,14.4962754386058,72
at:43:7370,St. Pölten Traisenpark/P+R Nord,48.220674244305,15.6413399651266,36
at:43:7371,St. Pölten Alpenbahnhof-Kaiserwald,48.1989136144107,15.6139323658043,14
at:43:7372,St. Pölten Porschestraße,48.1832174750062,15.6170046040764,13
at:43:7376,St. Georgen am Steinfelde Bahnhof,48.1377428197971,15.6144803381277,13
at:43:7377,Wilhelmsburg/Traisen Bahnhof,48.1119105699756,15.6084616257233,13
at:43:7378,Kreisbach Bahnhof,48.1004893910789,15.6078417881771,13
at:43:7381,Traisen Bahnhof,48.056646665452,15.6127286233234,13
at:43:7382,Traisen Markt Bahnhof,48.0395375746138,15.6114799650783,9
at:43:7383,Marktl Bahnhof,48.0216477247814,15.600493569152,9
at:43:7384,Lilienfeld Bahnhof,48.0137941742226,15.5938550192015,10
at:43:7385,Lilienfeld Krankenhaus Bahnhof,48.0088783365169,15.578314164784,10
at:43:7386,Schrambach Bahnhof,48.0018282795647,15.5750532803022,10
at:43:7399,Wiesenfeld-Schwarzenbach Bf.,48.0512605271733,15.6485264874006,3
at:43:7400,St. Veit an der Gölsen Bahnhof,48.0450810860458,15.6718557353324,3
at:43:7401,Rainfeld-Kleinzell Bahnhof,48.0506780459103,15.7073122396015,3
at:43:7402,Rohrbach an der Gölsen Bahnhof,48.047867631363,15.7425441650496,5
at:43:7403,Hainfeld Bahnhof,48.0395916312349,15.7679934370523,5
at:43:7435,Erlauf Bahnhof,48.1838403817524,15.1821211918208,16
at:43:7442,Petzenkirchen Bahnhof,48.1435454932188,15.1569953133205,15
at:43:7443,Wieselburg Bahnhof,48.1321313465446,15.1423437910345,16
at:43:7444,Mühling Bahnhof,48.1110168822777,15.1355884600969,8
at:43:7445,Mühling-Plaika Bahnhof,48.1032309454295,15.1326330028118,8
at:43:7446,Schauboden Bahnhof,48.0788817873301,15.1369089835648,8
at:43:7447,Purgstall/Erlauf Bahnhof,48.0583698705476,15.1310340016058,8
at:43:7448,Sölling Bahnhof,48.0389549607645,15.1405022447017,8
at:43:7449,Saffen Bahnhof,48.0218039424196,15.1523689896066,9
at:43:7450,Scheibbs Bahnhof,48.0050559188384,15.1644692964854,9
at:43:7893,Greinsfurth/Amst. Bahnhof,48.1085036771912,14.8389557700865,48
at:43:7894,Ulmerfeld-Hausmening Bahnhof,48.0748424806652,14.8157343199888,50
at:43:7895,Kröllendorf Bahnhof,48.0425466402167,14.788982490824,48
at:43:7896,Hilm-Kematen Bahnhof,48.0226451061807,14.7620420154495,48
at:43:7897,Rosenau am Sonntagberg Bahnhof,48.0105310237307,14.7416861911085,49
at:43:7898,Sonntagberg Bahnhof,47.9921501617927,14.7383085256398,47
at:43:7899,Böhlerwerk an der Ybbs Bahnhof,47.9832579183194,14.7540649757254,47
at:43:7900,Waidhofen/Ybbs Bahnhof,47.9682596847783,14.7652310347086,49
at:43:7901,Waidhofen/Ybbs Stadt,47.9584128464053,14.7678451321857,38
at:43:8000,Furth-Göttweig Bahnhof,48.373157517251,15.6156930637614,60
at:43:8001,Furth-Palt Bahnhof,48.3845060514071,15.6059373597745,71
at:43:8002,Getzersdorf/Traisen Bahnhof,48.3242499518548,15.7153611445484,39
at:43:8003,Herzogenburg Bahnhof,48.2766824981272,15.6962988942167,113
at:43:8004,Herzogenburg Stadt,48.2845317903816,15.7005658918169,40
at:43:8005,Herzogenburg-Wielandsthal,48.285015979881,15.6907293394544,65
at:43:8008,Oberradlberg Bahnhof,48.2406308156952,15.6704992792532,38
at:43:8009,Paudorf Bahnhof,48.3511453693977,15.6161961203206,72
at:43:8010,Statzendorf Bahnhof,48.3092853253898,15.6324376606598,74
at:43:8011,Unterradlberg Bahnhof,48.2551669845415,15.6867138701338,38
at:43:8012,Viehofen Bahnhof,48.2308599497088,15.6530000975161,37
at:43:8022,Brunn an der Schneebergbahn Bhf.,47.8255892961511,16.157314298091,26
at:43:8059,Pernitz Wipfelhofstraße/Bf.,47.8956907389086,15.9684075769672,65
at:43:8068,Pfennigbach Bahnhof,47.7957685327824,15.92394995355,22
at:43:8074,Pernitz Raimundviertel Bahnhof,47.8919743861225,15.9462102062935,66
at:43:8240,Herzograd Bahnhof,48.1613750173322,14.5035787418667,67
at:43:8241,Ernsthofen Bahnhof,48.126693147972,14.4799081341268,67
at:43:8242,Dorf an der Enns,48.091183813358,14.4730270390495,49
at:43:8243,Ramingdorf-Haidershofen Bf.,48.0676633760208,14.4593367141176,49
at:43:8757,St. Egyden/Stfd Bahnhof,47.760894605247,16.1463728179289,175
at:43:8758,Neunkirchen Bahnhof,47.7311515028282,16.0852514459889,179
at:43:8759,Ternitz Bahnhof,47.7142488365191,16.0334276372408,175
at:43:8760,Pottschach Bahnhof,47.6971169801639,16.006334448268,175
at:43:8761,Gloggnitz Bahnhof,47.6772940693834,15.9465964818658,181
at:43:8762,Schlöglmühl Bahnhof,47.6825075356071,15.9141044180346,84
at:43:8763,Payerbach-Reichenau Bahnhof,47.6957384491822,15.8640772398551,195
at:43:8764,Küb Bahnhof,47.6818664646053,15.8766536538345,42
at:43:8765,Eichberg am Semmering Bahnhof,47.6722494542208,15.9111489607495,42
at:43:8766,Klamm-Schottwien Bahnhof,47.6651595544981,15.8724675046099,46
at:43:8767,Breitenstein Bahnhof,47.6599141027692,15.8204370833465,46
at:43:8768,Wolfsbergkogel Bahnhof,47.6495244958223,15.8273181784238,39
at:43:8769,Semmering Bahnhof,47.6395686235483,15.8307766922681,57
at:43:99985,Kittsee Tarifpunkt A6/Staatsgrenze,48.1030329825077,17.0837558338853,28
at:44:40156,Neumarkt-Kallham Bahnhof,48.2717678566339,13.7258443182262,72
at:44:40179,Lengau Bahnhst,48.0082172468018,13.2201017963494,19
at:44:40222,Perg Schulzentrum Bahnhst,48.2424615235991,14.640625721631,48
at:44:41016,Leonding Straßfeld Lokalbahn,48.2746557142042,14.245905985734,1
at:44:41027,Linz Pichling,48.2428743212308,14.3791171592346,72
at:44:41060,Linz/Donau Franckstraße Bahnhof,48.2858707723606,14.3239965333933,51
at:44:41072,Leonding Westbahn Bahnhof,48.2740040173359,14.2527152155885,40
at:44:41121,Linz Ebelsberg,48.2519669892919,14.3467328932376,75
at:44:41164,Linz/Donau Hauptbahnhof,48.2909992268168,14.2919805766629,536
at:44:41224,Linz/Donau Oed Bahnhst,48.2652561254967,14.2764936211625,67
at:44:41272,Linz/Donau Urfahr Bahnhof,48.3118842880337,14.2792783985436,105
at:44:41298,Linz/Donau Wegscheid Bahnhof,48.2491615950796,14.2755324238083,66
at:44:41500,Pasching b.Linz Bahnhst,48.2569433440564,14.2083923394639,42
at:44:41501,Hörsching Bahnhst,48.2460629211155,14.18717413245,43
at:44:41570,Oftering Bahnhst,48.2282628472174,14.1524722130197,41
at:44:41600,Traun OÖ Bahnhof,48.2262221742256,14.2544040483229,110
at:44:41601,St.Martin b.Traun Bahnhst,48.2365144750064,14.2649053539957,66
at:44:41602,Ansfelden Bahnhof,48.2093071897821,14.2610515814263,69
at:44:41740,Nettingsdorf Bahnhof,48.1896617980496,14.2583117198094,69
at:44:41760,Nöstlbach-St.Marien Bahnhst,48.1634722011238,14.246076665638,65
at:44:41761,Neuhofen/Krems Bahnhof,48.1360102829229,14.2383421710406,110
at:44:41770,Kematen/Krems-Piberbach Bahnhof,48.1135719480826,14.2037749989029,66
at:44:41900,Asten-Fisching,48.2273412630388,14.4272758416229,72
at:44:41910,Enns Bahnhof,48.2210991879258,14.4670801918678,96
at:44:42046,Wels Hbf (Busterminal),48.1650300535792,14.0276513042739,4
at:44:42107,Wels Hauptbahnhof,48.1657011139022,14.0262409492776,197
at:44:42146,Wels Lokalbahn Bahnhof,48.1566290734773,14.0173655942693,28
at:44:42268,Wels Messe Bahnhof,48.1524520399787,14.0196473150913,23
at:44:42300,Marchtrenk Bahnhof,48.1996081817458,14.0965431034226,111
at:44:42390,Kremsmünster Bahnhof,48.0530259456002,14.1401922430841,106
at:44:42410,Schauersberg Bahnhst,48.1359323473642,14.0086519360121,27
at:44:42411,Steinhaus b.Wels Bahnhst,48.1192214312611,14.0179405160512,27
at:44:42412,Oberhart b.Steinhaus Bahnhst,48.1039508041729,14.0392036388293,28
at:44:42430,Unterhart b.Sattledt Bahnhst,48.08909567677,14.0426441863679,28
at:44:42431,Sattledt Bahnhof,48.0740621917186,14.0580772429513,28
at:44:42451,Großendorf Bahnhst,48.0387987951079,14.055696707448,20
at:44:42452,Wiesmühle b.Sattledt Bahnhst,48.0217739006029,14.0437041984033,20
at:44:42453,Voitsdorf Bahnhst,48.0124841312467,14.0471088133306,20
at:44:42750,Gunskirchen Bahnhof,48.1322272743164,13.9453296916257,41
at:44:42790,Lambach OÖ Bahnhof,48.0941478616439,13.8886100645785,41
at:44:42791,Lambach OÖ Markt Bahnhst,48.0943338589768,13.8700329045003,37
at:44:42850,Neukirchen b.Lambach Bahnhst,48.0950778415804,13.8323395951734,16
at:44:42940,Haiding Bahnhof,48.2099178066073,13.9747225677262,18
at:44:43005,Steyr,48.0384263981703,14.4232513891495,69
at:44:43133,Steyr-Münichholz,48.0481919177918,14.4495540606722,69
at:44:43450,Rohr-Bad Hall Bahnhof,48.0697823965365,14.1916207931071,106
at:44:43500,Kirchdorf/Krems Bahnhof,47.9064768907548,14.1163329891345,110
at:44:43510,Micheldorf in OÖ Bahnhof,47.8837275876988,14.1258730974532,37
at:44:43520,Schlierbach/Krems Bahnhof,47.9379131328646,14.1117515811849,64
at:44:43530,Nußbach Bahnhst,47.9717480348432,14.1233937472687,64
at:44:43540,Wartberg/Krems Bahnhof,47.9889397516179,14.1215072851718,90
at:44:43589,Klaus/Pyhrnbahn Bahnhof,47.8331880468111,14.1551761420253,34
at:44:43615,Steyrling Bahnhof,47.8015735515718,14.1636921709199,29
at:44:43620,Hinterstoder Bahnhof,47.7745765209736,14.1790892948918,43
at:44:43640,Roßleithen Bahnhst,47.7244865728733,14.308734156714,34
at:44:43649,Windischgarsten Bahnhof,47.7153367670756,14.3279850532554,42
at:44:43660,Spital am Pyhrn Bahnhof,47.6738100707217,14.3473527307837,34
at:44:43790,Steinbachbrücke Bahnhst,47.9321053083565,13.9929943006077,20
at:44:43835,Pettenbach OÖ Bahnhof,47.9620943520422,14.0112121345722,20
at:44:43839,Pettenbach OÖ Diensthubersiedlung Bahnhst,47.9678747489572,14.0219110696076,20
at:44:43860,Wilfling Bahnhst,47.9804498396189,14.0290347098116,20
at:44:43900,Garsten Bahnhof,48.0238407367626,14.4084202038066,88
at:44:43934,Lahrndorf b.Garsten Bahnhof,47.9948794545638,14.3745357512849,34
at:44:43940,Dürnbach/Enns Bahnhst,47.9780926192318,14.3540361964985,34
at:44:43941,Ternberg,47.9487025193099,14.3549704443941,33
at:44:43950,Trattenbach/Enns Bahnhst,47.9304501093938,14.3544224720707,33
at:44:43960,Losenstein,47.9240153963644,14.4311385973452,34
at:44:43981,Reichraming Bahnhof,47.8915165997439,14.4714549873021,34
at:44:44000,Puchenau Bahnhst,48.3116333594826,14.2385218340975,99
at:44:44001,Puchenau West Bahnhst,48.3124817319985,14.2218850350333,102
at:44:44002,Dürnberg b.Ottensheim Bahnhof,48.331488746431,14.1923753779458,98
at:44:44003,Ottensheim Bahnhof,48.3376158338442,14.1777238556598,101
at:44:44009,Achleitnersiedlung Bahnhst,48.3215739657143,14.2056165452356,97
at:44:44020,Walding b.Linz Bahnhst,48.3485961684199,14.153307646234,105
at:44:44040,Rottenegg Bahnhof,48.3598427369391,14.1378925559564,127
at:44:44050,Lacken im Mühlkreis Bahnhst,48.3860512134047,14.0913508410797,48
at:44:44052,Gerling OÖ Bahnhst,48.3974684466881,14.0771305101301,45
at:44:44350,Steyregg Bahnhof,48.284513857349,14.3621839161266,40
at:44:44351,Pulgarn Bahnhst,48.2786075694648,14.3926727368738,40
at:44:44360,St.Georgen/Gusen Bahnhof,48.2651425066616,14.440499042607,40
at:44:44361,St.Georgen/Gusen Ort Bahnhst,48.2702491248497,14.4505601737905,40
at:44:44410,Mauthausen OÖ Bahnhof,48.243400782942,14.5327829717575,48
at:44:44450,Lungitz/Gusen Bahnhof,48.2887279468872,14.4786684590346,42
at:44:44470,Katsdorf Bahnhst,48.3121889853298,14.4904543555639,39
at:44:44471,Gaisbach-Wartberg Bahnhof,48.3302942966598,14.5062916540251,39
at:44:44472,Schloss Haus Bahnhst,48.3414314548014,14.5055999512562,39
at:44:44500,Perg Bahnhof,48.2476062995692,14.627168958673,48
at:44:44550,Aisthofen,48.257451718417,14.5902122678792,47
at:44:44551,Schwertberg Bahnhof,48.2686167368164,14.5797109622064,49
at:44:44850,Arbing,48.2271078722042,14.7007858962169,48
at:44:44870,Dornach,48.1917997448007,14.8202797953271,47
at:44:44880,Grein-Bad Kreuzen Bahnhof,48.2212607852783,14.8506698013931,49
at:44:44881,Grein Stadt Bahnhof,48.2299922688373,14.8557722322076,44
at:44:44900,St.Nikola-Struden Bahnhst,48.2334928222967,14.9091950421616,42
at:44:44960,Baumgartenberg Bahnhst,48.2086786060334,14.7480732127795,48
at:44:44961,Saxen Bahnhof,48.2051823422963,14.7907431887811,48
at:44:45000,Freistadt Bahnhof,48.4952568428613,14.4815430679441,8
at:44:45090,Pregarten Bahnhof,48.3559867091429,14.5225781101284,49
at:44:45260,Summerau Bahnhof,48.5572726729473,14.4490150715017,8
at:44:45450,Kefermarkt Bahnhof,48.436872209085,14.5382357455328,9
at:44:45500,Rohrbach-Berg Bahnhof,48.5817570379345,13.9873618637755,32
at:44:45530,Oepping Bahnhst,48.5998555981871,13.9604303715539,20
at:44:45550,Haslach/Mühl Bahnhst,48.5538121636426,14.0313343969393,32
at:44:45680,Iglmühle Bahnhst,48.5205804204354,14.0364637772123,34
at:44:45750,Neufelden Bahnhof,48.4841831018904,14.0054269841417,31
at:44:45765,Kleinzell im Mühlkreis Bahnhst,48.4582217792644,14.0320260997082,31
at:44:45780,Neuhaus-Niederwaldkirchen Bahnhst,48.4422357696593,14.0509805522057,44
at:44:46009,Pinsdorf Bahnhst,47.93317664526,13.7661517250303,51
at:44:46010,Gmunden Bahnhof,47.9252975873337,13.7830131029156,61
at:44:46011,Altmünster/Traunsee Bahnhof,47.8911371158624,13.7584531630443,61
at:44:46320,Viechtwang Bahnhst,47.9156833907011,13.9713449022574,20
at:44:46321,Scharnstein-Mühldorf Bahnhof,47.9004186142064,13.9585618757626,20
at:44:46322,Kothmühle Bahnhst,47.8868421282657,13.9407662499818,20
at:44:46323,Traxenbichl Bahnhst,47.8768532483889,13.9384306302427,20
at:44:46340,Grünau im Almtal Bahnhof,47.8536629489123,13.9515999323097,20
at:44:46406,Traunkirchen Bahnhof,47.8553386872809,13.7771201546509,51
at:44:46430,Traunkirchen Ort Bahnhof,47.8427633002807,13.7871184037646,19
at:44:46440,Ebensee Landungsplatz,47.8122767398557,13.7750360631915,51
at:44:46441,Ebensee Bahnhof,47.8043973802475,13.771469751513,59
at:44:46470,Steinkogel Bahnhst,47.7871865373981,13.7413582231852,17
at:44:46500,Bad Ischl Bahnhof,47.7121817058842,13.6274518451429,58
at:44:46534,Lauffen b.Bad Ischl Bahnhst,47.6749109426599,13.6166361291206,15
at:44:46570,Bad Goisern Jodschwefelbad Bahnhst,47.6585587908079,13.6088297693005,15
at:44:46571,Bad Goisern Bahnhof,47.6394657262084,13.6134830424729,58
at:44:46580,Steeg-Gosau Bahnhof,47.6164540032392,13.6317368090488,58
at:44:46630,Obersee OÖ Bahnhst,47.5915238053063,13.665818890933,15
at:44:46631,Hallstatt Bahnhst,47.5676545523749,13.6619920678221,53
at:44:46640,Obertraun-Dachsteinhöhlen Bahnhof,47.5576588359976,13.6835426514912,58
at:44:46790,Aurachkirchen Bahnhof,47.967796558518,13.7456701365495,19
at:44:46900,Oberland OÖ Bahnhof,47.9023096434401,14.7449380924375,38
at:44:46910,Großraming Bahnhof,47.882082890143,14.5516026769624,34
at:44:46930,Küpfern Bahnhst,47.8586719195056,14.6104243617747,33
at:44:46940,Kastenreith Bahnhst,47.8514868193462,14.6377960284856,72
at:44:46942,Weyer/Enns Bahnhof,47.8621013687723,14.667763826368,40
at:44:46950,Kleinreifling Bahnhof,47.8242201966064,14.6422426891427,66
at:44:46960,Gaflenz Bahnhst,47.8938958400702,14.7241241273015,38
at:44:47000,Vöcklabruck Bahnhof,48.0099961598472,13.6637886983906,51
at:44:47060,Oberthalheim-Timelkam Bahnhst,48.0016900335213,13.6235531568093,16
at:44:47120,Ottnang-Wolfsegg Bahnhof,48.0921258472251,13.6648037946618,18
at:44:47130,Bergern am Hausruck Bahnhst,48.1009993192585,13.6308474769174,18
at:44:47150,Schwanenstadt Bahnhof,48.0542328805069,13.7684873447693,40
at:44:47151,Breitenschützing Bahnhof,48.0788757856237,13.8011590716573,13
at:44:47200,Attnang-Puchheim Bahnhof,48.012243752775,13.7205981569663,133
at:44:47230,Lehen-Altensam Bahnhst,48.0351768203487,13.7012484457436,18
at:44:47250,Wankham b.Attnang Bahnhst,47.997554502319,13.7308120017481,51
at:44:47270,Lenzing OÖ Bahnhof,47.983143673987,13.6136088066127,17
at:44:47271,Lenzing OÖ Ort Bahnhst,47.9717540490364,13.6067636441468,16
at:44:47300,Siebenmühlen-Rosenau Bahnhst,47.9592730909825,13.6056676995,16
at:44:47301,Kammer-Schörfling Bahnhst,47.9485460802713,13.5962353890154,17
at:44:47510,Grieskirchen-Gallspach Bahnhof,48.2312548892331,13.8383942401892,39
at:44:47511,Schlüßlberg Bahnhof,48.2236368059743,13.8691256060633,30
at:44:47650,Obertrattnach-Markt Hofkirchen Bahnhst,48.245464699888,13.7671039392316,17
at:44:47750,Bad Schallerbach-Wallern Bahnhof,48.2287954434942,13.9220543426109,37
at:44:47795,Kimpling Bahnhst,48.2666015924968,13.6707506418435,10
at:44:47800,Timelkam Bahnhof,48.0080970477614,13.5959838607359,19
at:44:47840,Neukirchen-Gampern Bahnhst,48.0201275822772,13.5500979160166,15
at:44:47841,Redl-Zipf Bahnhst,48.0262499382624,13.5148570074157,18
at:44:47860,Vöcklamarkt Bahnhof,47.9981496064433,13.4895694321642,18
at:44:47870,Frankenmarkt Bahnhof,47.9831075967769,13.4322479338766,20
at:44:47880,Pöndorf Bahnhof,47.9870458766814,13.3549928194316,15
at:44:47901,Oberhofen-Zell am Moos Bahnhst,47.9590444959189,13.3019922176611,18
at:44:47980,Wolfshütte Bahnhst,48.0529178604971,13.6815663578658,18
at:44:48000,Ried im Innkreis Bahnhof,48.2005482277103,13.4883028076135,60
at:44:48050,Bad Ried Bahnhst,48.2126355618005,13.4776757378008,21
at:44:48060,Oberbrunn im Innkreis Bahnhst,48.1709973890415,13.5123596909255,19
at:44:48080,Neuratting Bahnhst,48.2270779502253,13.3741898170559,32
at:44:48081,Gurten OÖ Bahnhst,48.2441186765431,13.334385466811,37
at:44:48101,Aurolzmünster Bahnhst,48.2490957950739,13.4580475488401,19
at:44:48140,St.Martin im Innkreis Bahnhof,48.2887936958839,13.4336942214842,19
at:44:48141,Hart im Innkreis Bahnhst,48.3164187127855,13.4150541793362,19
at:44:48170,Kumpfmühl Bahnhof,48.2692685023944,13.6203282049389,10
at:44:48171,Riedau Bahnhof,48.3034536079945,13.626535563553,27
at:44:48190,Peterskirchen Bahnhof,48.233917659498,13.5497745225143,38
at:44:48201,Pram-Haag Bahnhof,48.2317395835744,13.6174985117935,41
at:44:48210,Wendling b.Haag Bahnhof,48.2464039040845,13.6502151544457,37
at:44:48300,Eberschwang Bahnhof,48.1518047791101,13.5369106476439,18
at:44:48310,Hausruck Bahnhof,48.1296671404832,13.5716574828385,18
at:44:48315,Schalchen-Mattighofen Bahnhst,48.0952398363653,13.1636067481233,20
at:44:48320,Holzleithen am Hausruck Bahnhst,48.1135539551056,13.6066199137013,18
at:44:48500,Schärding Bahnhof,48.4642204474756,13.4421114356976,47
at:44:48530,Wernstein/Inn Bahnhof,48.506387682348,13.4574546607525,24
at:44:48531,Gopperding Bahnhst,48.4409902821885,13.4583260265782,19
at:44:48790,Taufkirchen/Pram Bahnhof,48.4072969065227,13.5212709785452,28
at:44:48800,Andorf Bahnhof,48.3697978181439,13.5657914840324,28
at:44:48880,Zell/Pram Bahnhof,48.3170459730176,13.6242089269668,10
at:44:48900,Suben Bahnhof,48.4026632151704,13.4331103165495,19
at:44:48920,Dietrichshofen Bahnhst,48.3701916842161,13.4221778195402,19
at:44:48930,Antiesenhofen Bahnhof,48.347634961175,13.4020914897845,19
at:44:49000,Braunau/Inn Bahnhof,48.259054559776,13.0481552677921,58
at:44:49100,Hagenau im Innkreis Bahnhst,48.2653099448568,13.1146665314376,32
at:44:49110,Mining Bahnhof,48.2713373545704,13.1718802318911,37
at:44:49120,Mühlheim/Inn Bahnhst,48.2697050012989,13.2206138360614,32
at:44:49130,Obernberg-Altheim Bahnhof,48.2705361327404,13.2577771393706,37
at:44:49131,Geinberg Bahnhst,48.2662727038343,13.2907273439967,33
at:44:49190,St.Georgen/Mattig Bahnhof,48.2163587719652,13.0988022835179,18
at:44:49210,Mauerkirchen Bahnhof,48.1913506037245,13.1288868623872,18
at:44:49220,Uttendorf-Helpfau Bahnhof,48.1603923074264,13.1334323377255,18
at:44:49250,Furth b.Mattighofen Bahnhst,48.1320234275872,13.1397744436322,18
at:44:49320,Achenlohe Bahnhst,48.0454834628936,13.1979313751342,4
at:44:49330,Teichstätt Bahnhof,48.0201155651618,13.2128344256999,4
at:44:49331,Friedburg Bahnhof,47.9971457399539,13.2341244979365,21
at:44:49650,Mattighofen Bahnhof,48.1087376083892,13.1522071271662,20
at:44:49666,Munderfing Bahnhof,48.0734499567223,13.1798482884624,20
at:44:49759,Lasberg-St.Oswald Bahnhst,48.4608786750852,14.5216438622328,7
at:44:49841,Schlägl Bahnhst,48.6365734843422,13.9754052873422,30
at:44:49844,Aigen-Schlägl Bahnhof,48.642640082591,13.9750279949228,30
at:45:50002,Salzburg Hauptbahnhof 7,47.8128739779457,13.0460352437213,311
at:45:50034,Salzburg Liefering S-Bahn 1,47.8241960711805,13.000499641963,140
at:45:50209,Wallersee S-Bahn 1,47.9192716154518,13.1593577168288,17
at:45:50210,Köstendorf Weng S-Bahn 1,47.9362641381288,13.1750063690803,21
at:45:50230,Eugendorf S-Bahn 2,47.8733524674419,13.1167685892027,17
at:45:50253,Salzburg Kasern S-Bahn 1,47.8390250614774,13.0653130897212,21
at:45:50254,Hallwang-Elixhausen S-Bahn 1,47.8577678089782,13.09138219927,21
at:45:50273,Neumarkt Bahnhof 1,47.955338708528,13.2255545701248,52
at:45:50281,Steindorf Bahnhof 1,47.9665815841754,13.238598108052,7
at:45:50290,Straßwalchen Bahnhof 1,47.9720908427371,13.2643528072513,34
at:45:50456,Salzburg Parsch S-Bahn 1,47.798659054605,13.0733440283624,114
at:45:50457,Salzburg Aigen S-Bahn 2,47.7887678554297,13.0787069706093,114
at:45:50458,Salzburg-Süd S-Bahn 1,47.7700545207365,13.0785632401638,145
at:45:50470,Elsbethen S-Bahn 2,47.760810063248,13.0803329212738,112
at:45:50475,Puch S-Bahn 2,47.7129191127704,13.0906186312784,115
at:45:50489,Oberalm 1,47.7004603710145,13.0931698466856,115
at:45:50494,Hallein Bahnhof 2,47.6850717408354,13.0995568683566,148
at:45:50500,Hallein Burgfried S-Bahn 1,47.6757698485924,13.1146665314376,115
at:45:50578,Kuchl Garnei S-Bahn 1,47.6516546244669,13.128329906911,115
at:45:50580,Kuchl S-Bahn 1,47.6249370090466,13.1421549791355,130
at:45:50591,Golling-Abtenau Bahnhof 3,47.6007861915132,13.1640020068483,177
at:45:50861,Salzburg Sam S-Bahn 1,47.8195396540721,13.0631930656504,114
at:45:51023,Salzburg Mülln-Altstadt S-Bahn 2,47.8084639065245,13.0345996901529,157
at:45:51024,Salzburg Aiglhof S-Bahn 2,47.8078907507305,13.0268921450141,141
at:45:52011,Hüttau Bahnhof 2,47.4156827897973,13.3206502261149,10
at:45:52099,Bischofshofen Bahnhof 4,47.4177920460833,13.2201107795022,140
at:45:52106,Pöham Bahnhof 1,47.430348577946,13.2545521875002,9
at:45:52114,Radstadt Bahnhof 1,47.3843987442143,13.4680547811066,32
at:45:52183,Altenmarkt Bahnhof 1,47.3824280484658,13.4285109422941,10
at:45:52189,Eschenau Bahnhof 1,47.3062444075745,13.0073807370403,41
at:45:52191,Lend Bahnhof 2,47.2976854488956,13.0548297503541,59
at:45:52192,Mitterberghütten Bahnhof 1,47.3953517934407,13.222518264464,73
at:45:52197,Schwarzach-St.Veit Bahnhof 1,47.3186630936919,13.1543990164597,123
at:45:52199,Dorfgastein Bahnhof 1,47.2387219960024,13.1030962305765,13
at:45:52201,Bad Hofgastein Bahnhof 1,47.1961455979624,13.1015151956763,27
at:45:52204,Bad Gastein Bahnhof 2,47.1115443995315,13.1320129995764,13
at:45:52210,Tenneck Bahnhof 1,47.4945126810836,13.1789499731782,69
at:45:52343,Eben Bahnhof 1,47.4070503707522,13.3962973562011,10
at:45:52385,St.Johann Bahnhof 3,47.3483123944447,13.1948321874036,113
at:45:52418,Mandling Bahnhof 1,47.4042840498267,13.5677048955878,11
at:45:52428,Pfarrwerfen Bahnhof 2,47.4607186183503,13.2000244497465,69
at:45:52434,Werfen Bahnhof 2,47.4729491627435,13.1951825303645,95
at:45:52495,Niedernfritz-St.Martin Bahnhof 1,47.4212991814387,13.3446711768156,10
at:45:54001,Saalfelden Bahnhof 2,47.4268359680717,12.8298287211093,71
at:45:54104,Zell am See Bahnhof 3,47.3205691858669,12.7967617354963,70
at:45:54179,Bruck-Fusch Bahnhof 1,47.2845732398113,12.8281488715278,58
at:45:54180,Taxenbach-Rauris Bahnhof 1,47.2927870299816,12.9471217477732,59
at:45:54252,Leogang Steinberge Bahnhof 1,47.4454051724687,12.7689229448376,21
at:45:54253,Maishofen-Saalbach Bahnhof 1,47.3588834872379,12.8103262962884,44
at:45:54276,Leogang Bahnhof 1,47.4434003056585,12.740275670423,21
